datasets/tor/tor_128.txt,mloga,20,0,173778,47378.2
datasets/tor/tor_128.txt,mloga,20,20,95322,25480.3
datasets/tor/tor_128.txt,mloga,20,20,95322,25480.3
datasets/tor/tor_128.txt,mloga,20,20,95322,25480.3
datasets/tor/tor_1024.txt,mloga,20,20,143752,49257
datasets/tor/tor_1024.txt,mloga,20,0,173228,47361.1
datasets/tor/tor_1024.txt,mloga,20,0,173228,47361.1
datasets/tor/tor_1024.txt,mloga,20,20,143752,49257
